-200.276979909	-5752.44974578
-198.274428245	-5755.84085808
-196.271872141	-5710.89985491
-194.269311596	-5722.5938936
-192.266746613	-5716.11946643
-190.264177193	-5746.93571514
-188.261603335	-5694.09145472
-186.259025042	-5675.9307887
-184.256442314	-5674.17245954
-182.253855152	-5681.09421914
-180.251263558	-5728.29880853
-178.248667532	-5724.11724431
-176.246067075	-5801.10786091
-174.243462189	-5853.06338473
-172.240852874	-5877.47172773
-170.238239131	-5972.96343284
-168.235620962	-5965.23776333
-166.232998367	-6047.18195398
-164.230371348	-6131.76634652
-162.227739905	-6165.59742171
-160.225104039	-6194.69529477
-158.222463752	-6251.43518757
-156.219819045	-6322.11524265
-154.217169918	-6382.35253204
-152.214516373	-6379.60702787
-150.211858411	-6364.79351813
-148.209196032	-6346.05510613
-146.206529238	-6404.04578854
-144.203858029	-6477.44999063
-142.201182408	-6468.88100062
-140.198502374	-6446.76409591
-138.195817929	-6576.1214987
-136.193129074	-6751.1563237
-134.190435811	-6796.64951553
-132.187738139	-6918.39056008
-130.18503606	-6996.80391888
-128.182329576	-7158.62462124
-126.179618686	-7234.80487602
-124.176903393	-7372.52926835
-122.174183697	-7511.17358555
-120.1714596	-7743.55342585
-118.168731102	-7920.81624668
-116.165998205	-8134.65852829
-114.163260909	-8344.59198791
-112.160519216	-8480.37216436
-110.157773126	-8634.24359494
-108.155022642	-8696.55344387
-106.152267763	-8897.99618724
-104.149508491	-9134.96508677
-102.146744828	-9355.6800102
-100.143976773	-9654.22263553
-98.1412043283	-10076.9341282
-96.1384274951	-10499.3761652
-94.1356462742	-10874.1437967
-92.1328606668	-11277.5697963
-90.1300706739	-11636.3272311
-88.1272762966	-11958.731614
-86.124477536	-12172.1286986
-84.1216743932	-12233.712451
-82.1188668692	-12096.9529487
-80.1160549653	-11979.6669411
-78.1132386825	-11928.1031326
-76.1104180218	-11698.820827
-74.1075929845	-11359.9043053
-72.1047635715	-11055.5170623
-70.101929784	-10877.5639408
-68.0990916231	-10401.6235423
-66.09624909	-9753.91520999
-64.0934021856	-9264.52900638
-62.0905509112	-8868.8848902
-60.0876952679	-8409.82099972
-58.0848352567	-8250.06236045
-56.0819708787	-8262.91465291
